id,title,company,location,category,url,source,job_type,priority,publication_date,salary,education,is_mnc,placements,package
mnc_17791015,"Consulting, Manager",Deloitte,India / Remote,Data and Analytics,https://www.themuse.com/jobs/deloitte/consulting-manager-9df0f1,MNC Network,Full Time,1.0,,,General,True,195,8
mnc_21178069,"Finance Transformation, Insurance Consulting - Manager",PwC,India / Remote,Accounting and Finance,https://www.themuse.com/jobs/pwc/finance-transformation-insurance-consulting-manager,MNC Network,Full Time,1.0,,,General,True,171,17
mnc_21647895,Managed Services - Network Field Services Specialist,PwC,India / Remote,Software Engineering,https://www.themuse.com/jobs/pwc/managed-services-network-field-services-specialist,MNC Network,Full Time,1.0,,,General,True,80,6
mnc_21594140,Managed Services - Health PLS R&D - Director,PwC,India / Remote,Sales,https://www.themuse.com/jobs/pwc/managed-services-health-pls-rd-director-1b3d44,MNC Network,Full Time,1.0,,,General,True,139,24
mnc_21471067,Oracle CPQ - Senior Manager,PwC,India / Remote,Education,https://www.themuse.com/jobs/pwc/oracle-cpq-senior-manager-6fc1a1,MNC Network,Full Time,1.0,,,General,True,136,16
mnc_17842964,"Financial Risk & Reg - Tech & Analytics, Senior Manager",PwC,India / Remote,Corporate,https://www.themuse.com/jobs/pwc/financial-risk-reg-tech-analytics-senior-manager-4679c2,MNC Network,Full Time,1.0,,,General,True,93,22
mnc_21637912,Data Strategy-Manager,PwC,India / Remote,Data and Analytics,https://www.themuse.com/jobs/pwc/data-strategymanager,MNC Network,Full Time,1.0,,,"MSC, BSC, BTECH",True,85,12
mnc_21598995,Salesforce Director [Pharma & Life Science],PwC,India / Remote,Science and Engineering,https://www.themuse.com/jobs/pwc/salesforce-director-pharma-life-science-35d357,MNC Network,Full Time,1.0,,,"MSC, NON-TECH, BSC, BTECH",True,90,11
mnc_21374779,Digital Assurance & Transparency - IT Audit Manager,PwC,India / Remote,Computer and IT,https://www.themuse.com/jobs/pwc/digital-assurance-transparency-it-audit-manager-94a7bd,MNC Network,Full Time,1.0,,,General,True,130,10
mnc_17346250,SAP TMO Manager,PwC,India / Remote,Corporate,https://www.themuse.com/jobs/pwc/sap-tmo-manager,MNC Network,Full Time,1.0,,,General,True,107,13
mnc_21284499,Tax Director - Global Information Reporting,PwC,India / Remote,Accounting and Finance,https://www.themuse.com/jobs/pwc/tax-director-global-information-reporting-01064c,MNC Network,Full Time,1.0,,,General,True,53,11
mnc_17656836,Oracle Cloud Finance Consultant - Senior Manager,PwC,India / Remote,Accounting and Finance,https://www.themuse.com/jobs/pwc/oracle-cloud-finance-consultant-senior-manager-4289f0,MNC Network,Full Time,1.0,,,General,True,133,22
mnc_21618440,"Finance Transformation - OneStream Consultant, Senior Associate",PwC,India / Remote,Accounting and Finance,https://www.themuse.com/jobs/pwc/finance-transformation-onestream-consultant-senior-associate,MNC Network,Full Time,1.0,,,General,True,135,12
mnc_21581522,Firmware Engineer_Senior Associate,PwC,India / Remote,Software Engineering,https://www.themuse.com/jobs/pwc/firmware-engineersenior-associate,MNC Network,Full Time,1.0,,,"BTECH, MCA, BCA",True,83,15
mnc_18538748,"Properties, Facilities and Marketing Procurement Manager",PwC,India / Remote,Cleaning and Facilities,https://www.themuse.com/jobs/pwc/properties-facilities-and-marketing-procurement-manager,MNC Network,Full Time,1.0,,,NON-TECH,True,154,11
mnc_21532411,"BSCO - Managed Services, Epic Director",PwC,India / Remote,Business Operations,https://www.themuse.com/jobs/pwc/bsco-managed-services-epic-director,MNC Network,Full Time,1.0,,,BSC,True,182,16
mnc_18264674,MDM Senior Architect-Manager,PwC,India / Remote,Data and Analytics,https://www.themuse.com/jobs/pwc/mdm-senior-architectmanager-aea046,MNC Network,Full Time,1.0,,,General,True,51,15
mnc_21297418,Tax Innovation - Solution Architecture - Senior Manager,PwC,India / Remote,Accounting and Finance,https://www.themuse.com/jobs/pwc/tax-innovation-solution-architecture-senior-manager,MNC Network,Full Time,1.0,,,General,True,95,8
mnc_21581521,Partner Tax Preparation Advisor Senior Manager,PwC,India / Remote,Accounting and Finance,https://www.themuse.com/jobs/pwc/partner-tax-preparation-advisor-senior-manager-1ed44b,MNC Network,Full Time,1.0,,,General,True,80,24
mnc_17640414,FS Transformation Capital Markets Consultant - Senior Associate,PwC,India / Remote,Human Resources and Recruitment,https://www.themuse.com/jobs/pwc/fs-transformation-capital-markets-consultant-senior-associate-260e2a,MNC Network,Full Time,1.0,,,General,True,149,19
mnc_21637895,Tax Innovation - Product Management - Experienced Associate,PwC,India / Remote,Design and UX,https://www.themuse.com/jobs/pwc/tax-innovation-product-management-experienced-associate,MNC Network,Full Time,1.0,,,General,True,110,20
arbeitnow_senior-ux-ui-designer-berlin-470202,Senior UX/UI Designer (d/w/m),Rulemapping Group GmbH,Berlin,Technology,https://www.arbeitnow.com/jobs/companies/rulemapping-group-gmbh/senior-ux-ui-designer-berlin-470202,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,48,4
arbeitnow_academy-manager-berlin-253787,Academy Manager (d/w/m),Rulemapping Group GmbH,Berlin,Technology,https://www.arbeitnow.com/jobs/companies/rulemapping-group-gmbh/academy-manager-berlin-253787,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,41,5
arbeitnow_automation-engineer-all-levels-berlin-136643,Automation Engineer (all levels) (d/w/m),Rulemapping Group GmbH,Berlin,Technology,https://www.arbeitnow.com/jobs/companies/rulemapping-group-gmbh/automation-engineer-all-levels-berlin-136643,Arbeitnow,Full-time,,2026-05-08,Negotiable,"BTECH, MCA, BCA",False,7,7
arbeitnow_senior-b2b-strategy-consultant-dusseldorf-21681,(Senior) B2B Strategy Consultant (m/w/d),inboundfriends,Düsseldorf,Technology,https://www.arbeitnow.com/jobs/companies/inboundfriends/senior-b2b-strategy-consultant-dusseldorf-21681,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,21,3
arbeitnow_junior-hr-manager-schwerpunkt-recruiting-munich-125313,(Junior) HR Manager (m/w/d) - Schwerpunkt Recruiting,MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/junior-hr-manager-schwerpunkt-recruiting-munich-125313,Arbeitnow,Full-time,,2026-05-08,Negotiable,NON-TECH,False,10,3
arbeitnow_system-engineer-requirements-systemarchitektur-munich-451365,System Engineer Requirements & Systemarchitektur (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/system-engineer-requirements-systemarchitektur-munich-451365,Arbeitnow,Full-time,,2026-05-08,Negotiable,"BTECH, MCA, BCA",False,23,3
arbeitnow_projektassistenz-projektkoordination-munich-427215,Projektassistenz (m/w/d) - Projektkoordination,MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/projektassistenz-projektkoordination-munich-427215,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,9,6
arbeitnow_technischer-objektverwalter-stuttgart-198247,Technischer Objektverwalter (m/w/d),MY Humancapital GmbH,Stuttgart,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/technischer-objektverwalter-stuttgart-198247,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,38,7
arbeitnow_technischer-property-manager-munich-415031,Technischer Property Manager (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/technischer-property-manager-munich-415031,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,25,5
arbeitnow_objektverwalter-facility-management-munich-167411,Objektverwalter Facility Management (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/objektverwalter-facility-management-munich-167411,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,6,4
arbeitnow_referent-projektfinanzen-munich-202523,Referent Projektfinanzen (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/referent-projektfinanzen-munich-202523,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,39,4
arbeitnow_projektcontroller-munich-175070,Projektcontroller (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/projektcontroller-munich-175070,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,41,7
arbeitnow_software-tester-testautomatisierung-munich-60196,Software Tester Testautomatisierung (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/software-tester-testautomatisierung-munich-60196,Arbeitnow,Full-time,,2026-05-08,Negotiable,"BTECH, MCA, BCA",False,31,4
arbeitnow_software-tester-simulation-training-munich-363435,Software Tester - Simulation & Training (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/software-tester-simulation-training-munich-363435,Arbeitnow,Full-time,,2026-05-08,Negotiable,"BTECH, MCA, BCA",False,14,7
arbeitnow_messtechniker-kalibriertechniker-munich-8149,Messtechniker / Kalibriertechniker (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/messtechniker-kalibriertechniker-munich-8149,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,36,3
arbeitnow_spezialist-drittmittelprufung-munich-464570,Spezialist (m/w/d) - Drittmittelprüfung,MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/spezialist-drittmittelprufung-munich-464570,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,17,4
arbeitnow_projektmanager-sanierung-munich-449188,Projektmanager (m/w/d) Sanierung,MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/projektmanager-sanierung-munich-449188,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,31,5
arbeitnow_debitorenbuchhalter-grafelfing-157882,Debitorenbuchhalter (m/w/d),MY Humancapital GmbH,Gräfelfing,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/debitorenbuchhalter-grafelfing-157882,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,11,7
arbeitnow_controller-riskmanagement-im-bankenwesen-frankfurt-am-main-118911,Controller (m/w/d) - Riskmanagement im Bankenwesen,MY Humancapital GmbH,Frankfurt am Main,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/controller-riskmanagement-im-bankenwesen-frankfurt-am-main-118911,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,38,7
arbeitnow_it-support-specialist-2nd-level-munich-129156,IT Support Specialist (m/w/d) - 2nd Level,MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/it-support-specialist-2nd-level-munich-129156,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,40,7
arbeitnow_systemingenieur-anforderungsmanagement-munich-329820,Systemingenieur (m/w/d) - Anforderungsmanagement,MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/systemingenieur-anforderungsmanagement-munich-329820,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,15,4
arbeitnow_sachbearbeiter-auftragsabrechnung-munich-456007,Sachbearbeiter (m/w/d) - Auftragsabrechnung,MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/sachbearbeiter-auftragsabrechnung-munich-456007,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,48,7
arbeitnow_fachkraft-fur-arbeitssicherheit-sicherheitsingenieur-dresden-461554,Fachkraft für Arbeitssicherheit / Sicherheitsingenieur (m/w/d),MY Humancapital GmbH,Dresden,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/fachkraft-fur-arbeitssicherheit-sicherheitsingenieur-dresden-461554,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,14,7
arbeitnow_sachbearbeiter-forderungsmanagement-munich-442543,Sachbearbeiter Forderungsmanagement (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/sachbearbeiter-forderungsmanagement-munich-442543,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,49,6
arbeitnow_strategischer-projektentwickler-erfurt-68707,Strategischer Projektentwickler (m/w/d),MY Humancapital GmbH,Erfurt,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/strategischer-projektentwickler-erfurt-68707,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,48,7
arbeitnow_linux-systemadministrator-dresden-181328,Linux Systemadministrator (m/w/d),MY Humancapital GmbH,Dresden,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/linux-systemadministrator-dresden-181328,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,11,7
arbeitnow_sachbearbeiter-finanzen-verwaltungsfachkraft-munich-429929,Sachbearbeiter Finanzen / Verwaltungsfachkraft (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/sachbearbeiter-finanzen-verwaltungsfachkraft-munich-429929,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,30,3
arbeitnow_konfigurationsmanager-produktkoordinator-munich-325734,Konfigurationsmanager / Produktkoordinator (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/konfigurationsmanager-produktkoordinator-munich-325734,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,8,7
arbeitnow_supplier-quality-engineer-munich-491907,Supplier Quality Engineer (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/supplier-quality-engineer-munich-491907,Arbeitnow,Full-time,,2026-05-08,Negotiable,"BTECH, MCA, BCA",False,21,6
arbeitnow_senior-systemadministrator-it-infrastruktur-hamburg-74466,Senior Systemadministrator (m/w/d) IT-Infrastruktur,MY Humancapital GmbH,Hamburg,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/senior-systemadministrator-it-infrastruktur-hamburg-74466,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,33,7
arbeitnow_devsecops-it-security-specialist-augsburg-132487,DevSecOps / IT Security Specialist (m/w/d),MY Humancapital GmbH,Augsburg,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/devsecops-it-security-specialist-augsburg-132487,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,22,5
arbeitnow_verwaltungsfachwirt-sachbearbeiter-finanzwesen-munich-363218,Verwaltungsfachwirt / Sachbearbeiter Finanzwesen (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/verwaltungsfachwirt-sachbearbeiter-finanzwesen-munich-363218,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,47,4
arbeitnow_systemadministrator-munich-488793,Systemadministrator (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/systemadministrator-munich-488793,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,16,7
arbeitnow_it-support-specialist-it-systemadministrator-munich-382052,IT Support Specialist / IT Systemadministrator (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/it-support-specialist-it-systemadministrator-munich-382052,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,36,7
arbeitnow_techniker-systemintegration-mechatronik-munich-497010,Techniker Systemintegration / Mechatronik (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/techniker-systemintegration-mechatronik-munich-497010,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,30,3
arbeitnow_vertriebscontroller-im-bankenumfeld-munich-26992,Vertriebscontroller im Bankenumfeld (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/vertriebscontroller-im-bankenumfeld-munich-26992,Arbeitnow,Full-time,,2026-05-08,Negotiable,BSC,False,5,4
arbeitnow_materialdisponent-logistik-koordinator-munich-350240,Materialdisponent / Logistik-Koordinator (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/materialdisponent-logistik-koordinator-munich-350240,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,48,3
arbeitnow_privatkundenbetreuer-bad-tolz-132511,Privatkundenbetreuer (m/w/d),MY Humancapital GmbH,Bad Tölz,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/privatkundenbetreuer-bad-tolz-132511,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,47,6
arbeitnow_bankkaufmann-kundenberater-munich-225923,Bankkaufmann / Kundenberater (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/bankkaufmann-kundenberater-munich-225923,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,24,6
arbeitnow_kundenberater-private-banking-munich-166872,Kundenberater Private Banking (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/kundenberater-private-banking-munich-166872,Arbeitnow,Full-time,,2026-05-08,Negotiable,NON-TECH,False,26,7
arbeitnow_it-administrator-munich-492177,IT Administrator (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/it-administrator-munich-492177,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,6,4
arbeitnow_debitorenbuchhalter-munich-439493,Debitorenbuchhalter (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/debitorenbuchhalter-munich-439493,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,23,7
arbeitnow_betriebskostenabrechner-munich-32934,Betriebskostenabrechner (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/betriebskostenabrechner-munich-32934,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,9,5
arbeitnow_social-media-community-manager-all-genders-berlin-216122,Social Media & Community Manager (all genders),mammaly,Berlin,Technology,https://www.arbeitnow.com/jobs/companies/mammaly/social-media-community-manager-all-genders-berlin-216122,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,13,5
arbeitnow_senior-customer-success-manager-founding-role-munich-49796,Senior Customer Success Manager - Founding Role,Evolve Energy GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/evolve-energy-gmbh/senior-customer-success-manager-founding-role-munich-49796,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,28,3
arbeitnow_head-of-operational-excellence-bei-osypka-gmbh-rheinfelden-492497,Head of Operational Excellence bei Osypka GmbH,Freiburg Institut,Rheinfelden,Technology,https://www.arbeitnow.com/jobs/companies/freiburg-institut/head-of-operational-excellence-bei-osypka-gmbh-rheinfelden-492497,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,36,3
arbeitnow_seo-marketing-manager-in-koln-cologne-343661,SEO Marketing Manager (m/f/x) in Köln,konfetti GmbH,Cologne,Technology,https://www.arbeitnow.com/jobs/companies/konfetti-gmbh/seo-marketing-manager-in-koln-cologne-343661,Arbeitnow,Full-time,,2026-05-08,Negotiable,NON-TECH,False,49,6
arbeitnow_marketing-manager-in-koln-cologne-220592,Marketing Manager (m/f/x) in Köln,konfetti GmbH,Cologne,Technology,https://www.arbeitnow.com/jobs/companies/konfetti-gmbh/marketing-manager-in-koln-cologne-220592,Arbeitnow,Full-time,,2026-05-08,Negotiable,NON-TECH,False,8,6
arbeitnow_senior-product-manager-connectivity-all-genders-berlin-173648,Senior Product Manager – Connectivity (all genders),GIATA GmbH,Berlin,Technology,https://www.arbeitnow.com/jobs/companies/giata-gmbh/senior-product-manager-connectivity-all-genders-berlin-173648,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,7,5
arbeitnow_visiting-investment-analyst-berlin-186064,Visiting Investment Analyst,P3A,Berlin,Technology,https://www.arbeitnow.com/jobs/companies/p3a/visiting-investment-analyst-berlin-186064,Arbeitnow,Full-time,,2026-05-08,Negotiable,"MSC, BSC, BTECH",False,11,5
arbeitnow_senior-associate-fixed-income-index-management-frankfurt-am-main-410038,Senior Associate (m/f/d) Fixed Income Index Management,Solactive AG,Frankfurt am Main,Technology,https://www.arbeitnow.com/jobs/companies/solactive-ag/senior-associate-fixed-income-index-management-frankfurt-am-main-410038,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,16,7
arbeitnow_senior-consultant-sap-hcm-hr-schwerpunkt-pt-oder-py-heidelberg-366913,Senior Consultant SAP HCM/HR Schwerpunkt PT oder PY (m/w/d),cbs Corporate Business Solutions GmbH,Heidelberg,Technology,https://www.arbeitnow.com/jobs/companies/cbs-corporate-business-solutions-gmbh/senior-consultant-sap-hcm-hr-schwerpunkt-pt-oder-py-heidelberg-366913,Arbeitnow,Full-time,,2026-05-08,Negotiable,NON-TECH,False,26,5
arbeitnow_senior-sap-successfactors-consultant-compensation-performance-goals-heidelberg-145616,(Senior) SAP SuccessFactors Consultant – Compensation / Performance & Goals (m/w/d),cbs Corporate Business Solutions GmbH,Heidelberg,Technology,https://www.arbeitnow.com/jobs/companies/cbs-corporate-business-solutions-gmbh/senior-sap-successfactors-consultant-compensation-performance-goals-heidelberg-145616,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,38,5
arbeitnow_senior-sap-successfactors-consultant-onboarding-heidelberg-144549,(Senior) SAP SuccessFactors Consultant – Onboarding (m/w/d),cbs Corporate Business Solutions GmbH,Heidelberg,Technology,https://www.arbeitnow.com/jobs/companies/cbs-corporate-business-solutions-gmbh/senior-sap-successfactors-consultant-onboarding-heidelberg-144549,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,38,3
arbeitnow_hr-business-architect-successfactors-heidelberg-372777,HR Business Architect – SuccessFactors (m/w/d),cbs Corporate Business Solutions GmbH,Heidelberg,Technology,https://www.arbeitnow.com/jobs/companies/cbs-corporate-business-solutions-gmbh/hr-business-architect-successfactors-heidelberg-372777,Arbeitnow,Full-time,,2026-05-08,Negotiable,NON-TECH,False,29,7
arbeitnow_senior-sap-successfactors-consultant-employee-central-mit-schwerpunkt-integration-heidelberg-315647,(Senior) SAP SuccessFactors Consultant – Employee Central mit Schwerpunkt Integration (m/w/d),cbs Corporate Business Solutions GmbH,Heidelberg,Technology,https://www.arbeitnow.com/jobs/companies/cbs-corporate-business-solutions-gmbh/senior-sap-successfactors-consultant-employee-central-mit-schwerpunkt-integration-heidelberg-315647,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,46,5
