id,title,company,location,category,url,source,job_type,priority,publication_date,salary,education,is_mnc,placements,package
mnc_20524644,"Senior Consultant, National Federal Tax Services, Strategic Tax Review",Deloitte,India / Remote,Corporate,https://www.themuse.com/jobs/deloitte/senior-consultant-national-federal-tax-services-strategic-tax-review-694137,MNC Network,Full Time,1.0,,,General,True,92,6
mnc_17952602,"Consulting, Specialist Master",Deloitte,India / Remote,Software Engineering,https://www.themuse.com/jobs/deloitte/consulting-specialist-master-d583be,MNC Network,Full Time,1.0,,,General,True,109,22
mnc_21645990,"Senior Consultant, Health Insurance - Risk Regulatory & Compliance",Deloitte,India / Remote,Education,https://www.themuse.com/jobs/deloitte/senior-consultant-health-insurance-risk-regulatory-compliance,MNC Network,Full Time,1.0,,,General,True,129,19
mnc_16674416,GPS Lead Security Specialist,Deloitte,India / Remote,Project Management,https://www.themuse.com/jobs/deloitte/gps-lead-security-specialist,MNC Network,Full Time,1.0,,,General,True,149,18
mnc_21654995,"Training Coordinator - TS/SCI w/ Poly - Chantilly, VA",Deloitte,India / Remote,Data and Analytics,https://www.themuse.com/jobs/deloitte/training-coordinator-tssci-w-poly-chantilly-va,MNC Network,Full Time,1.0,,,General,True,137,10
mnc_21227760,Business Intel Reports Developer (TS/SCI w/ Poly Required),Deloitte,India / Remote,Data and Analytics,https://www.themuse.com/jobs/deloitte/business-intel-reports-developer-tssci-w-poly-required,MNC Network,Full Time,1.0,,,"BCA, BTECH, MCA",True,73,12
mnc_16867245,Senior Network Access Engineer - DDI,Deloitte,India / Remote,Software Engineering,https://www.themuse.com/jobs/deloitte/senior-network-access-engineer-ddi-759aac,MNC Network,Full Time,1.0,,,"BCA, BTECH, MCA",True,51,22
mnc_21641076,Washington National Tax - Credits & Incentives (C&I) - Manager,Deloitte,India / Remote,Accounting and Finance,https://www.themuse.com/jobs/deloitte/washington-national-tax-credits-incentives-ci-manager,MNC Network,Full Time,1.0,,,General,True,118,17
mnc_21654999,API Developer with MuleSoft & Traceable,Deloitte,India / Remote,Business Operations,https://www.themuse.com/jobs/deloitte/api-developer-with-mulesoft-traceable,MNC Network,Full Time,1.0,,,"BCA, BTECH, MCA",True,184,23
mnc_18243573,Senior Functional Support - Federal Health,Deloitte,India / Remote,Corporate,https://www.themuse.com/jobs/deloitte/senior-functional-support-federal-health-500441,MNC Network,Full Time,1.0,,,General,True,61,20
mnc_17791015,"Consulting, Manager",Deloitte,India / Remote,Data and Analytics,https://www.themuse.com/jobs/deloitte/consulting-manager-9df0f1,MNC Network,Full Time,1.0,,,General,True,182,10
mnc_21178069,"Finance Transformation, Insurance Consulting - Manager",PwC,India / Remote,Accounting and Finance,https://www.themuse.com/jobs/pwc/finance-transformation-insurance-consulting-manager,MNC Network,Full Time,1.0,,,General,True,190,9
mnc_21647895,Managed Services - Network Field Services Specialist,PwC,India / Remote,Software Engineering,https://www.themuse.com/jobs/pwc/managed-services-network-field-services-specialist,MNC Network,Full Time,1.0,,,General,True,125,7
mnc_21594140,Managed Services - Health PLS R&D - Director,PwC,India / Remote,Sales,https://www.themuse.com/jobs/pwc/managed-services-health-pls-rd-director-1b3d44,MNC Network,Full Time,1.0,,,General,True,142,23
mnc_21471067,Oracle CPQ - Senior Manager,PwC,India / Remote,Education,https://www.themuse.com/jobs/pwc/oracle-cpq-senior-manager-6fc1a1,MNC Network,Full Time,1.0,,,General,True,53,19
mnc_17842964,"Financial Risk & Reg - Tech & Analytics, Senior Manager",PwC,India / Remote,Corporate,https://www.themuse.com/jobs/pwc/financial-risk-reg-tech-analytics-senior-manager-4679c2,MNC Network,Full Time,1.0,,,General,True,113,19
mnc_21637912,Data Strategy-Manager,PwC,India / Remote,Data and Analytics,https://www.themuse.com/jobs/pwc/data-strategymanager,MNC Network,Full Time,1.0,,,"BTECH, MSC, BSC",True,132,17
mnc_21598995,Salesforce Director [Pharma & Life Science],PwC,India / Remote,Science and Engineering,https://www.themuse.com/jobs/pwc/salesforce-director-pharma-life-science-35d357,MNC Network,Full Time,1.0,,,"NON-TECH, BTECH, MSC, BSC",True,71,20
mnc_21374779,Digital Assurance & Transparency - IT Audit Manager,PwC,India / Remote,Computer and IT,https://www.themuse.com/jobs/pwc/digital-assurance-transparency-it-audit-manager-94a7bd,MNC Network,Full Time,1.0,,,General,True,55,20
mnc_17346250,SAP TMO Manager,PwC,India / Remote,Corporate,https://www.themuse.com/jobs/pwc/sap-tmo-manager,MNC Network,Full Time,1.0,,,General,True,107,7
mnc_21284499,Tax Director - Global Information Reporting,PwC,India / Remote,Accounting and Finance,https://www.themuse.com/jobs/pwc/tax-director-global-information-reporting-01064c,MNC Network,Full Time,1.0,,,General,True,81,15
mnc_17656836,Oracle Cloud Finance Consultant - Senior Manager,PwC,India / Remote,Accounting and Finance,https://www.themuse.com/jobs/pwc/oracle-cloud-finance-consultant-senior-manager-4289f0,MNC Network,Full Time,1.0,,,General,True,118,6
mnc_21618440,"Finance Transformation - OneStream Consultant, Senior Associate",PwC,India / Remote,Accounting and Finance,https://www.themuse.com/jobs/pwc/finance-transformation-onestream-consultant-senior-associate,MNC Network,Full Time,1.0,,,General,True,127,13
mnc_21581522,Firmware Engineer_Senior Associate,PwC,India / Remote,Software Engineering,https://www.themuse.com/jobs/pwc/firmware-engineersenior-associate,MNC Network,Full Time,1.0,,,"BCA, BTECH, MCA",True,199,16
mnc_18538748,"Properties, Facilities and Marketing Procurement Manager",PwC,India / Remote,Cleaning and Facilities,https://www.themuse.com/jobs/pwc/properties-facilities-and-marketing-procurement-manager,MNC Network,Full Time,1.0,,,NON-TECH,True,149,9
mnc_21532411,"BSCO - Managed Services, Epic Director",PwC,India / Remote,Business Operations,https://www.themuse.com/jobs/pwc/bsco-managed-services-epic-director,MNC Network,Full Time,1.0,,,BSC,True,87,13
mnc_18264674,MDM Senior Architect-Manager,PwC,India / Remote,Data and Analytics,https://www.themuse.com/jobs/pwc/mdm-senior-architectmanager-aea046,MNC Network,Full Time,1.0,,,General,True,115,12
mnc_21297418,Tax Innovation - Solution Architecture - Senior Manager,PwC,India / Remote,Accounting and Finance,https://www.themuse.com/jobs/pwc/tax-innovation-solution-architecture-senior-manager,MNC Network,Full Time,1.0,,,General,True,189,12
mnc_21581521,Partner Tax Preparation Advisor Senior Manager,PwC,India / Remote,Accounting and Finance,https://www.themuse.com/jobs/pwc/partner-tax-preparation-advisor-senior-manager-1ed44b,MNC Network,Full Time,1.0,,,General,True,60,18
mnc_17640414,FS Transformation Capital Markets Consultant - Senior Associate,PwC,India / Remote,Human Resources and Recruitment,https://www.themuse.com/jobs/pwc/fs-transformation-capital-markets-consultant-senior-associate-260e2a,MNC Network,Full Time,1.0,,,General,True,170,23
mnc_21637895,Tax Innovation - Product Management - Experienced Associate,PwC,India / Remote,Design and UX,https://www.themuse.com/jobs/pwc/tax-innovation-product-management-experienced-associate,MNC Network,Full Time,1.0,,,General,True,61,22
arbeitnow_senior-full-stack-kotlin-engineer-station-management-inventory-berlin-152257,Senior Full-Stack Kotlin Engineer (m/f/d) - Station Management & Inventory,Flix,"Berlin, Berlin, Germany",Technology,https://www.arbeitnow.com/jobs/companies/flix/senior-full-stack-kotlin-engineer-station-management-inventory-berlin-152257,Arbeitnow,Full-time,,2026-05-08,Negotiable,"BCA, BTECH, MCA",False,46,4
arbeitnow_senior-product-manager-germany-306674,Senior Product Manager,Gradle Technologies,Germany,Technology,https://www.arbeitnow.com/jobs/companies/gradle-technologies/senior-product-manager-germany-306674,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,39,7
arbeitnow_senior-cloud-software-engineer-typescript-aws-hamburg-431856,Senior Cloud Software Engineer (TypeScript & AWS) (m/w/d),vOffice Software,Hamburg,Technology,https://www.arbeitnow.com/jobs/companies/voffice-software/senior-cloud-software-engineer-typescript-aws-hamburg-431856,Arbeitnow,Remote,,2026-05-08,Negotiable,"BCA, BTECH, MCA",False,13,7
arbeitnow_risk-controller-regulatory-reporting-corep-crr-munich-419592,"Risk Controller Regulatory Reporting (COREP, CRR)",coni+partner AG,Munich,Technology,https://www.arbeitnow.com/jobs/companies/conipartner-ag/risk-controller-regulatory-reporting-corep-crr-munich-419592,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,38,3
arbeitnow_operations-manager-marketplace-manager-e-commerce-30-stunden-schwarzach-am-main-hybrid-42204,Operations Manager / Marketplace Manager (m/w/d) E-Commerce | 30 Stunden | Schwarzach am Main / Hybrid,Powershop4U GmbH,Schwarzach am Main,Technology,https://www.arbeitnow.com/jobs/companies/powershop4u-gmbh/operations-manager-marketplace-manager-e-commerce-30-stunden-schwarzach-am-main-hybrid-42204,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,23,7
arbeitnow_fachinformatiker-systemintegration-systemadministrator-wittlich-472287,Fachinformatiker Systemintegration / Systemadministrator (m/w/d),IT Fabrik Systemhaus GmbH u. Co.KG,Wittlich,Technology,https://www.arbeitnow.com/jobs/companies/it-fabrik-systemhaus-gmbh-u-cokg/fachinformatiker-systemintegration-systemadministrator-wittlich-472287,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,43,4
arbeitnow_werkstudent-social-commerce-manager-tiktok-shop-berlin-125070,Werkstudent Social Commerce Manager - TikTok Shop ( m/w/d),Sportstech Brands Holding GmbH,Berlin,Technology,https://www.arbeitnow.com/jobs/companies/sportstech-brands-holding-gmbh/werkstudent-social-commerce-manager-tiktok-shop-berlin-125070,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,10,3
arbeitnow_teamlead-it-service-innovation-dusseldorf-194916,Teamlead IT-Service & Innovation (m/w/d),Hochschul-IT-Services.nrw,Düsseldorf,Technology,https://www.arbeitnow.com/jobs/companies/hochschul-it-servicesnrw/teamlead-it-service-innovation-dusseldorf-194916,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,16,6
arbeitnow_junior-business-automation-manager-schwerpunkt-ki-prozessoptimierung-berlin-440183,Junior Business Automation Manager (m/w/d) – Schwerpunkt KI & Prozessoptimierung,Sportstech Brands Holding GmbH,Berlin,Technology,https://www.arbeitnow.com/jobs/companies/sportstech-brands-holding-gmbh/junior-business-automation-manager-schwerpunkt-ki-prozessoptimierung-berlin-440183,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,38,3
arbeitnow_account-manager-managed-services-kritis-leipzig-312884,Account Manager (m/w/d) Managed Services - KRITIS,EWERK GROUP,Leipzig,Technology,https://www.arbeitnow.com/jobs/companies/ewerk-group/account-manager-managed-services-kritis-leipzig-312884,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,43,6
arbeitnow_ui-designer-munich-107390,UI Designer (m/w/d),COBE,Munich,Technology,https://www.arbeitnow.com/jobs/companies/cobe/ui-designer-munich-107390,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,31,5
arbeitnow_mitarbeiter-fur-die-stammdatenpflege-bocholt-274000,Mitarbeiter für die Stammdatenpflege (m/w/d),reboVet Veterinär-Fachgroßhandel GmbH und Co. KG,Bocholt,Technology,https://www.arbeitnow.com/jobs/companies/rebovet-veterinar-fachgrosshandel-gmbh-und-co-kg/mitarbeiter-fur-die-stammdatenpflege-bocholt-274000,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,17,3
arbeitnow_fachinformatiker-systemintegration-systemadministrator-trier-196882,Fachinformatiker Systemintegration / Systemadministrator (m/w/d),IT Fabrik Systemhaus GmbH u. Co.KG,Trier,Technology,https://www.arbeitnow.com/jobs/companies/it-fabrik-systemhaus-gmbh-u-cokg/fachinformatiker-systemintegration-systemadministrator-trier-196882,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,24,5
arbeitnow_fachinformatiker-systemintegration-systemadministrator-bitburg-429622,Fachinformatiker Systemintegration / Systemadministrator (m/w/d),IT Fabrik Systemhaus GmbH u. Co.KG,Bitburg,Technology,https://www.arbeitnow.com/jobs/companies/it-fabrik-systemhaus-gmbh-u-cokg/fachinformatiker-systemintegration-systemadministrator-bitburg-429622,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,18,4
arbeitnow_auszubildende-fachinformatiker-systemintegration-bitburg-244631,Auszubildende Fachinformatiker Systemintegration (m/w/d),IT Fabrik Systemhaus GmbH u. Co.KG,Bitburg,Technology,https://www.arbeitnow.com/jobs/companies/it-fabrik-systemhaus-gmbh-u-cokg/auszubildende-fachinformatiker-systemintegration-bitburg-244631,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,5,3
arbeitnow_ki-entwickler-innovation-specialist-bitburg-120971,KI-Entwickler & Innovation Specialist (m/w/d),IT Fabrik Systemhaus GmbH u. Co.KG,Bitburg,Technology,https://www.arbeitnow.com/jobs/companies/it-fabrik-systemhaus-gmbh-u-cokg/ki-entwickler-innovation-specialist-bitburg-120971,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,20,6
arbeitnow_cluster-revenue-manager-cologne-142834,Cluster Revenue Manager (m/w/d),Event Hotels,Cologne,Technology,https://www.arbeitnow.com/jobs/companies/event-hotels/cluster-revenue-manager-cologne-142834,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,43,7
arbeitnow_founders-associate-intern-munich-189457,Founder's Associate Intern,Doctario GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/doctario-gmbh/founders-associate-intern-munich-189457,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,42,3
arbeitnow_devops-engineer-brandenburg-487435,DevOps-Engineer (m/w/d),IT42morrow IFT GmbH,Brandenburg,Technology,https://www.arbeitnow.com/jobs/companies/it42morrow-ift-gmbh/devops-engineer-brandenburg-487435,Arbeitnow,Remote,,2026-05-08,Negotiable,"BCA, BTECH, MCA",False,20,7
arbeitnow_fullstack-entwickler-java-frankfurt-am-main-24693,Fullstack-Entwickler Java (m/w/d),IT42morrow IFT GmbH,Frankfurt am Main,Technology,https://www.arbeitnow.com/jobs/companies/it42morrow-ift-gmbh/fullstack-entwickler-java-frankfurt-am-main-24693,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,30,3
arbeitnow_staff-mobile-engineer-all-genders-berlin-153853,Staff Mobile Engineer (all genders),Urban Sports Club,"Berlin, Berlin, Deutschland",Technology,https://www.arbeitnow.com/jobs/companies/urban-sports-club/staff-mobile-engineer-all-genders-berlin-153853,Arbeitnow,Full-time,,2026-05-08,Negotiable,"BCA, BTECH, MCA",False,36,5
arbeitnow_senior-recruiter-flixtrain-berlin-450789,Senior Recruiter (m/f/d) – FlixTrain,Flix,"Berlin, Berlin, Germany",Technology,https://www.arbeitnow.com/jobs/companies/flix/senior-recruiter-flixtrain-berlin-450789,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,15,6
arbeitnow_senior-software-engineer-typescript-nestjs-nodejs-berlin-82074,"Senior Software Engineer (TypeScript, NestJS/Node.js) (m/f/x)",Atolls,"Berlin, Berlin, Germany",Technology,https://www.arbeitnow.com/jobs/companies/atolls/senior-software-engineer-typescript-nestjs-nodejs-berlin-82074,Arbeitnow,Full-time,,2026-05-08,Negotiable,"BCA, BTECH, MCA",False,5,7
arbeitnow_marketing-manager-brand-content-munich-226274,Marketing Manager (w/m/d) Brand & Content,Skalar,Munich,Technology,https://www.arbeitnow.com/jobs/companies/skalar/marketing-manager-brand-content-munich-226274,Arbeitnow,Full-time,,2026-05-08,Negotiable,NON-TECH,False,6,4
arbeitnow_senior-ux-ui-designer-berlin-470202,Senior UX/UI Designer (d/w/m),Rulemapping Group GmbH,Berlin,Technology,https://www.arbeitnow.com/jobs/companies/rulemapping-group-gmbh/senior-ux-ui-designer-berlin-470202,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,46,7
arbeitnow_academy-manager-berlin-253787,Academy Manager (d/w/m),Rulemapping Group GmbH,Berlin,Technology,https://www.arbeitnow.com/jobs/companies/rulemapping-group-gmbh/academy-manager-berlin-253787,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,39,4
arbeitnow_automation-engineer-all-levels-berlin-136643,Automation Engineer (all levels) (d/w/m),Rulemapping Group GmbH,Berlin,Technology,https://www.arbeitnow.com/jobs/companies/rulemapping-group-gmbh/automation-engineer-all-levels-berlin-136643,Arbeitnow,Full-time,,2026-05-08,Negotiable,"BCA, BTECH, MCA",False,17,7
arbeitnow_senior-b2b-strategy-consultant-dusseldorf-21681,(Senior) B2B Strategy Consultant (m/w/d),inboundfriends,Düsseldorf,Technology,https://www.arbeitnow.com/jobs/companies/inboundfriends/senior-b2b-strategy-consultant-dusseldorf-21681,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,48,4
arbeitnow_junior-hr-manager-schwerpunkt-recruiting-munich-125313,(Junior) HR Manager (m/w/d) - Schwerpunkt Recruiting,MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/junior-hr-manager-schwerpunkt-recruiting-munich-125313,Arbeitnow,Full-time,,2026-05-08,Negotiable,NON-TECH,False,20,3
arbeitnow_system-engineer-requirements-systemarchitektur-munich-451365,System Engineer Requirements & Systemarchitektur (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/system-engineer-requirements-systemarchitektur-munich-451365,Arbeitnow,Full-time,,2026-05-08,Negotiable,"BCA, BTECH, MCA",False,43,5
arbeitnow_projektassistenz-projektkoordination-munich-427215,Projektassistenz (m/w/d) - Projektkoordination,MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/projektassistenz-projektkoordination-munich-427215,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,25,7
arbeitnow_technischer-objektverwalter-stuttgart-198247,Technischer Objektverwalter (m/w/d),MY Humancapital GmbH,Stuttgart,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/technischer-objektverwalter-stuttgart-198247,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,29,6
arbeitnow_technischer-property-manager-munich-415031,Technischer Property Manager (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/technischer-property-manager-munich-415031,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,23,3
arbeitnow_objektverwalter-facility-management-munich-167411,Objektverwalter Facility Management (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/objektverwalter-facility-management-munich-167411,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,46,5
arbeitnow_referent-projektfinanzen-munich-202523,Referent Projektfinanzen (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/referent-projektfinanzen-munich-202523,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,44,7
arbeitnow_projektcontroller-munich-175070,Projektcontroller (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/projektcontroller-munich-175070,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,46,4
arbeitnow_software-tester-testautomatisierung-munich-60196,Software Tester Testautomatisierung (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/software-tester-testautomatisierung-munich-60196,Arbeitnow,Full-time,,2026-05-08,Negotiable,"BCA, BTECH, MCA",False,22,4
arbeitnow_software-tester-simulation-training-munich-363435,Software Tester - Simulation & Training (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/software-tester-simulation-training-munich-363435,Arbeitnow,Full-time,,2026-05-08,Negotiable,"BCA, BTECH, MCA",False,39,3
arbeitnow_messtechniker-kalibriertechniker-munich-8149,Messtechniker / Kalibriertechniker (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/messtechniker-kalibriertechniker-munich-8149,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,30,5
arbeitnow_spezialist-drittmittelprufung-munich-464570,Spezialist (m/w/d) - Drittmittelprüfung,MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/spezialist-drittmittelprufung-munich-464570,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,49,5
arbeitnow_projektmanager-sanierung-munich-449188,Projektmanager (m/w/d) Sanierung,MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/projektmanager-sanierung-munich-449188,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,27,3
arbeitnow_debitorenbuchhalter-grafelfing-157882,Debitorenbuchhalter (m/w/d),MY Humancapital GmbH,Gräfelfing,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/debitorenbuchhalter-grafelfing-157882,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,18,6
arbeitnow_controller-riskmanagement-im-bankenwesen-frankfurt-am-main-118911,Controller (m/w/d) - Riskmanagement im Bankenwesen,MY Humancapital GmbH,Frankfurt am Main,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/controller-riskmanagement-im-bankenwesen-frankfurt-am-main-118911,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,46,3
arbeitnow_it-support-specialist-2nd-level-munich-129156,IT Support Specialist (m/w/d) - 2nd Level,MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/it-support-specialist-2nd-level-munich-129156,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,43,5
arbeitnow_systemingenieur-anforderungsmanagement-munich-329820,Systemingenieur (m/w/d) - Anforderungsmanagement,MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/systemingenieur-anforderungsmanagement-munich-329820,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,42,7
arbeitnow_sachbearbeiter-auftragsabrechnung-munich-456007,Sachbearbeiter (m/w/d) - Auftragsabrechnung,MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/sachbearbeiter-auftragsabrechnung-munich-456007,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,35,6
arbeitnow_fachkraft-fur-arbeitssicherheit-sicherheitsingenieur-dresden-461554,Fachkraft für Arbeitssicherheit / Sicherheitsingenieur (m/w/d),MY Humancapital GmbH,Dresden,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/fachkraft-fur-arbeitssicherheit-sicherheitsingenieur-dresden-461554,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,28,3
arbeitnow_sachbearbeiter-forderungsmanagement-munich-442543,Sachbearbeiter Forderungsmanagement (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/sachbearbeiter-forderungsmanagement-munich-442543,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,40,6
arbeitnow_strategischer-projektentwickler-erfurt-68707,Strategischer Projektentwickler (m/w/d),MY Humancapital GmbH,Erfurt,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/strategischer-projektentwickler-erfurt-68707,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,32,5
arbeitnow_linux-systemadministrator-dresden-181328,Linux Systemadministrator (m/w/d),MY Humancapital GmbH,Dresden,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/linux-systemadministrator-dresden-181328,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,30,4
arbeitnow_sachbearbeiter-finanzen-verwaltungsfachkraft-munich-429929,Sachbearbeiter Finanzen / Verwaltungsfachkraft (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/sachbearbeiter-finanzen-verwaltungsfachkraft-munich-429929,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,40,4
arbeitnow_konfigurationsmanager-produktkoordinator-munich-325734,Konfigurationsmanager / Produktkoordinator (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/konfigurationsmanager-produktkoordinator-munich-325734,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,43,7
arbeitnow_supplier-quality-engineer-munich-491907,Supplier Quality Engineer (m/w/d),MY Humancapital GmbH,Munich,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/supplier-quality-engineer-munich-491907,Arbeitnow,Full-time,,2026-05-08,Negotiable,"BCA, BTECH, MCA",False,22,7
arbeitnow_senior-systemadministrator-it-infrastruktur-hamburg-74466,Senior Systemadministrator (m/w/d) IT-Infrastruktur,MY Humancapital GmbH,Hamburg,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/senior-systemadministrator-it-infrastruktur-hamburg-74466,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,14,5
arbeitnow_devsecops-it-security-specialist-augsburg-132487,DevSecOps / IT Security Specialist (m/w/d),MY Humancapital GmbH,Augsburg,Technology,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/devsecops-it-security-specialist-augsburg-132487,Arbeitnow,Full-time,,2026-05-08,Negotiable,General,False,30,5
